lng,lat
172.9855,-61.7008
68.6535,49.6452
175.8084,-23.5781
50.3601,12.5352
78.4708,43.8035
103.2217,1.2688
132.5290,21.6948
118.5882,-45.8029
153.1226,68.1979
127.0492,-29.1388
171.0400,-54.8515
23.3766,21.0295
61.0848,11.8446
105.9252,39.7606
81.9796,-60.6694
130.8415,-5.8321
35.8861,-48.1195
7.8739,-39.5831
46.3419,-24.1761
51.7509,-39.1900
119.0165,44.9531
27.6716,19.8146
66.8415,66.9680
10.5129,-2.0064
173.4811,4.8259
138.5025,52.6829
70.6434,-50.1339
118.5783,-21.4375
118.9576,29.5378
65.5098,-1.1472
109.7311,-44.8650
71.4447,-60.7003
160.6885,23.6039
150.5108,29.7880
144.9300,24.3352
116.4203,25.7979
110.2879,-13.7538
69.2638,-69.6761
146.3698,-7.2938
56.8588,-41.9568
37.8418,55.0147
98.2250,2.0313
104.9758,-60.9367
115.9974,76.3224
125.1689,-40.3537
36.8425,-14.5216
34.0859,-85.1013
93.7223,-51.6410
50.8704,-9.5826
52.7765,-16.0517
139.7933,51.1066
116.0765,-25.4661
96.6442,54.3360
104.7951,-31.1523
6.9527,36.6898
2.6255,17.6761
118.3050,-26.3829
75.4374,-20.6189
94.8174,54.1879
170.9955,-0.6117
143.1314,84.5041
158.4018,10.3896
73.5641,-47.9264
171.0659,-69.6944
150.2525,34.7259
77.2754,36.8692
171.5557,-25.2026
117.5149,23.1500
165.0791,-42.3398
93.9829,32.4653
116.8807,-2.0511
99.3525,28.0108
168.1268,-76.1144
132.2125,-20.5835
41.3473,-59.0467
87.5553,13.8622
45.8498,-79.3125
46.8190,25.3171
129.3206,-7.0462
112.6856,-14.6970
22.6380,18.0528
148.7060,4.1582
20.5594,-26.6564
68.1738,7.3232
78.2071,27.8463
67.0969,-41.3399
132.0322,-51.9650
126.0143,-27.3135
17.3390,1.3898
176.4950,46.4369
142.5467,-8.9419
63.9443,-28.7930
19.2322,57.9491
47.2660,-14.4703
47.9821,54.9365
179.9718,14.4925
107.6578,-48.4411
169.1633,-6.9202
87.5129,-20.6858
72.9407,45.3915
113.6410,-11.8789
173.9294,-11.6179
144.9434,-50.8240
104.6045,-38.3786
112.5895,-9.5857
33.9445,16.3787
55.2019,70.5322
170.6833,34.6716
169.7773,-22.7103
162.1882,17.8945
79.7119,-17.5739
134.8644,-12.0835
158.3278,2.6524
20.6723,11.3449
46.6765,15.7954
125.0620,10.4086
143.5610,-40.1016
23.1203,30.2176
67.5393,13.8067
5.6079,-49.1806
96.3024,-36.0817
45.6721,-19.4044
128.5478,17.0845
144.0076,-25.8350
20.7683,-61.6599
95.8928,-25.0684
109.1723,13.9986
113.6980,-36.4276
105.7291,-37.7934
160.6530,-3.5927
98.0306,5.1104
112.6755,-59.1275
44.9378,15.1252
79.8876,-36.2404
22.7503,-0.7965
100.7468,31.9826
86.6961,14.6535
167.5712,3.1624
151.6469,3.5958
135.1958,-13.9209
155.4217,-38.3514
132.3846,85.1358
78.9036,7.0184
93.8731,-6.1648
144.2006,55.9252
168.1120,46.8387
173.3649,32.4937
49.5846,67.3826
31.5795,3.5483
38.6984,-9.5042
111.6832,-15.0069
100.4679,9.9381
122.3135,-47.3374
142.8573,-10.8253
63.2707,-32.9190
145.5602,20.6813
117.6962,-34.7949
100.4595,-56.3589
126.1183,4.5385
113.0833,38.4001
175.7357,-24.6467
11.3832,-21.5561
3.0576,-5.1085
17.0412,-45.9032
73.5497,25.0331
161.1648,-9.8293
174.8352,46.5657
65.8964,-61.8889
102.9599,-30.1010
139.3274,-63.5455
69.8756,-57.8438
95.4301,-72.6860
35.9381,-74.8970
45.2902,-31.6366
63.2479,-4.2092
38.9366,-37.2820
43.7982,40.6981
174.9687,9.5879
104.6771,20.2050
145.5138,9.8091
28.7220,17.7580
1.0398,13.8892
89.9557,-24.0798
50.3078,23.5872
112.7657,51.6272
85.4117,-29.6528
90.5561,62.6155
153.3047,7.8325
34.2655,36.4464
73.4588,24.0131
178.0200,26.0671
124.1678,34.5024
136.2351,-2.9726
66.9247,62.7381
3.3980,-6.0599
96.6033,-59.9021
47.8425,-15.4256
63.4225,-37.8473
115.4589,-23.8049
2.2397,24.3504
126.2428,-48.7410
57.4655,21.1386
5.3029,28.6019
137.3095,-5.8361
139.8071,25.5834
104.1892,48.9576
111.9959,3.5166
174.6000,-26.1503
14.2061,47.7126
164.0966,11.6044
74.7187,74.9181
169.3454,-78.1473
158.0578,32.4696
152.2187,23.1488
167.4741,-11.7508
58.2241,22.6163
42.9634,45.7309
76.5947,-68.4000
94.1921,53.1367
156.6995,-46.3896
157.6346,43.5248
103.4491,12.7478
1.4531,7.8014
40.8410,72.1005
114.2737,19.8850
74.4739,3.6029
58.9648,17.0441
2.3310,12.1576
112.2684,59.6444
91.3835,24.2026
106.2288,1.0338
0.5590,-59.8224
37.7662,4.1300
3.2180,21.5362
134.7937,-14.9034
141.2375,-29.1990
1.8150,15.7596
1.8471,-6.8007
160.5237,5.8547
127.2960,46.9508
161.7979,-0.5704
64.1456,23.7415
145.6849,29.1313
26.7270,23.9141
99.8515,32.7264
115.9618,37.6601
179.0980,2.7018
75.8995,26.9720
119.0806,61.7056
83.8882,-52.0200
5.6462,2.7739
149.9665,7.3829
37.6119,-37.3356
81.7499,-2.2853
95.1907,-8.7343
136.7274,1.2170
19.0152,28.2463
162.6694,37.7664
74.6956,-45.9171
106.2494,-17.4144
32.7807,5.3401
174.1935,-19.1205
38.9461,12.1237
61.7649,27.8284
25.3248,-47.4041
59.4963,20.2578
138.9774,35.5599
126.4340,-0.4850
63.9365,-20.5991
146.3668,11.9502
8.0653,45.3936
174.8607,-22.9196
8.3882,-40.6339
146.0936,56.2742
8.2723,-48.4261
118.7599,55.0966
55.9990,-27.5234
83.6576,-6.6907
5.4481,81.3350
17.0284,-7.3387
0.8248,-11.9243
87.2752,12.7283
1.9241,-70.5269
11.6251,20.0638
94.5303,64.7310
169.6646,-72.3624
73.3640,-20.0054
79.9450,7.3465
167.3888,9.8440
27.2954,-39.7598
66.4932,-3.6195
173.8622,15.7818
137.4784,75.1830
86.3448,-39.5337
59.8212,1.1629
63.1723,6.4976
13.5216,32.2043
49.6730,11.7624
7.4739,-54.8761
138.2830,-39.4802
46.0122,-6.6879
142.8611,0.1582
171.5405,66.5770
88.0503,-13.3907
123.9498,10.1775
62.1433,51.8541
3.5505,-11.6642
17.9728,-9.4169
11.1275,37.0622
170.1006,-73.4034
103.2967,-77.1093
24.8028,3.8769
128.2775,-45.2060
7.0151,-75.6354
73.6434,26.0670
34.8950,65.2232
176.3597,17.4863
107.9120,-15.2923
153.6056,-32.4000
179.8365,38.0638
175.5893,56.8120
23.3551,-15.9476
84.8890,37.0995
7.2117,-3.6381
139.9229,-17.8000
37.8007,-28.3559
166.8609,1.2500
138.4626,-5.6511
3.7383,35.3251
49.3581,55.7417
164.0265,-14.5703
49.2691,-8.6397
43.3890,-25.3035
118.2467,37.6860
10.7789,63.3762
141.7961,67.9626
41.4500,48.8908
95.7578,-45.4933
146.3085,0.7220
35.8443,48.6294
25.0810,17.9573
37.1018,-31.1666
167.7527,1.4047
145.7344,-46.9012
155.4342,0.2315
95.3906,14.9807
62.0202,38.3853
142.5433,24.0877
125.2690,-6.6346
45.9151,-38.0386
56.6362,-40.1117
58.6746,-12.4199
40.2072,-42.0692
144.7632,-62.1892
102.8382,-13.2364
121.0751,19.2232
113.7817,-29.8022
129.1886,31.6452
129.6630,-8.9561
32.0912,-12.3468
23.4653,23.0510
89.8233,6.0744
29.8353,2.6951
7.4718,-41.5284
168.6294,1.5565
20.8229,-55.5378
35.7944,-8.4120
3.2044,9.5435
101.6150,-10.8548
38.2018,70.4209
179.0376,42.2076
108.0030,-17.7298
34.8294,-21.5526
116.7302,-27.1729
110.9938,16.3762
69.3930,-1.3018
90.6928,-31.0872
164.4988,-2.8125
127.7380,-13.9300
164.4304,6.3626
85.7599,-19.1190
126.7460,-5.4421
48.3694,61.8192
77.1008,35.7319
176.0818,-19.4067
62.9543,26.2836
74.1589,31.4312
109.9075,-26.4187
124.5009,-11.5098
26.0704,-29.9852
133.7618,-33.7469
129.3119,-32.8851
172.2894,-1.1941
71.6291,7.6042
148.9961,37.5399
56.7401,-58.8828
172.2688,36.6495
59.3203,-18.2019
38.7157,40.7111
36.8286,-41.4517
25.0855,-69.8970
159.7197,55.0750
94.3650,22.9701
13.4211,34.2124
98.3007,41.7673
21.6277,-14.7914
108.7331,49.0408
171.4423,14.0749
170.9635,5.6825
106.0150,-3.0102
167.7683,32.7008
179.6469,-25.9795
1.3355,-46.7610
131.5227,-9.6703
156.3755,29.3404
32.9975,13.5715
60.2525,-11.2219
41.5648,-28.2286
122.7647,-27.3341
47.6743,66.6056
77.7860,-73.3284
166.1317,-55.1894
57.6553,26.6122
22.4136,2.1020
81.9888,-1.2275
87.9714,54.3963
123.2413,13.9882
150.8263,-6.4726
17.3445,-80.5156
147.1497,2.8981
0.3740,25.1062
112.2673,-10.5663
50.9300,-36.3871
165.5595,58.9496
123.7955,-52.3805
118.9394,-32.5437
72.7668,13.9796
5.1364,-72.6098
155.1780,2.1548
139.8703,70.9868
18.3393,5.9582
93.4393,-53.9471
174.0230,80.7340
155.2334,53.8085
49.6393,-3.9217
177.8076,-22.7297
57.6407,-7.8937
0.4981,49.1284
17.8273,6.8590
80.7594,6.5685
66.0647,4.7399
122.5125,14.7988
122.0677,-1.2053
3.8498,0.2204
10.6549,-71.6293
21.1327,0.2539
103.2445,-36.9458
119.2320,54.1061
119.2462,-19.8077
125.8640,-18.5620
58.1577,10.4473
32.7882,-39.9069
21.2832,-18.8185
146.7939,13.0091
19.0351,-34.7876
149.0287,-40.4849
92.3865,7.8348
82.3190,-15.9086
78.9167,-2.0400
167.3657,-24.5474
151.2368,-5.4220
103.5373,-65.1366
30.2330,26.7263
13.4183,-40.0869
140.1798,62.2747
107.9316,46.2594
162.6914,-20.8187
79.2356,-45.1019
170.6156,-16.4304
158.2555,-5.0137
114.3276,-49.9807
25.7716,-41.2918
153.1278,-50.9357
133.6879,66.4275
167.4397,13.3007
42.1705,-21.4881
123.2213,11.0201
11.3606,81.9059
140.8239,41.8493
50.2762,70.0435
85.2515,-8.2290
176.6013,85.7631
79.9681,-71.2025
144.8231,-8.5472
110.9247,3.2459
8.6038,-54.0211
5.6254,41.3630
3.9207,-51.8867
32.2893,70.3095
158.8187,-60.2074
32.5659,-51.6565
36.3305,-35.6567
14.7637,-46.8108
73.7954,40.0374
162.7683,-0.3937
39.9223,20.6067
54.7867,36.7207
70.1388,47.8548
157.2860,-67.4846
66.1030,-4.5974
133.7910,7.9705
29.6829,-46.1103
143.5996,-19.0848
40.3825,-18.5602
31.4797,64.2836
98.2761,13.6068
144.9359,-5.5694
63.8145,30.0163
85.9794,-61.1089
162.4232,-60.4951
172.0658,-12.2073
51.7676,29.7983
160.8025,69.6143
158.1721,-0.2681
4.8682,-74.6120
16.8367,-26.2145
77.3754,-58.1752
59.4872,48.1808
82.3709,63.6880
110.2187,17.2341
86.2105,4.0179
124.6026,0.2171
173.3579,59.7206
138.1789,32.4748
173.9303,38.5972
19.5832,-35.7270
114.0508,-18.3535
135.6253,58.0169
83.1422,-8.7241
161.2589,24.5996
34.8497,-0.4369
0.2313,43.4656
114.5745,-6.2905
121.8849,33.9390
147.2832,-64.8932
90.9794,56.7917
125.5837,-11.3860
117.5647,-8.5648
72.2835,-29.6036
111.5365,-25.4371
135.5702,31.0816
136.9792,-3.8701
150.5501,-14.9746
3.1498,-18.9127
54.3735,-30.5755
84.9776,16.2096
75.8211,-63.3987
36.4347,47.6442
39.3935,-55.9146
173.3219,67.4999
169.5959,-16.7585
159.5111,5.7184
107.7728,32.1034
71.2211,15.3415
119.4351,-29.0252
43.8837,43.6048
33.2464,48.0535
62.4275,-18.7843
128.2769,-53.7208
121.7878,-63.3328
79.7415,-29.0741
151.3724,-2.4462
101.6277,17.5245
25.0634,7.5251
93.2668,-16.8422
76.4603,31.2670
158.5848,-15.9913
39.3283,50.1116
115.2063,36.0555
23.4785,-29.7901
164.6273,-11.6261
139.1195,56.8208
109.9221,0.0061
102.3081,19.7214
53.9691,-33.5096
93.0478,47.9836
140.9568,-32.2455
83.2589,-37.4133
3.2960,16.7821
40.9817,47.0111
43.8321,12.5175
126.6881,-51.6633
176.2446,58.6048
155.8448,28.3060
11.3376,15.1999
88.0800,43.0315
124.9313,-42.1305
145.4688,-1.4524
64.5726,-70.6564
124.1178,29.7203
62.7535,-33.9691
167.3985,-30.8960
112.3331,4.5956
158.8250,31.5036
78.0410,33.9339
177.7465,14.6492
99.3182,-15.0081
163.2695,60.7984
0.1376,-33.2180
154.3798,-37.5077
49.8477,-63.0875
54.6537,3.7795
100.3200,-28.3171
172.8426,17.6829
65.9500,-21.3225
158.6578,-36.5821
120.4211,47.8307
57.9344,8.3564
174.6712,12.1661
127.5135,53.2216
10.8022,49.2666
166.8769,-3.2089
56.5663,-8.0659
94.6808,-6.9384
32.0473,57.9895
106.8015,-23.2309
66.1985,23.7375
107.1561,27.4608
96.8658,57.2712
33.0731,-18.4986
65.0778,-42.4726
37.3075,-21.5667
128.3717,4.9496
23.2118,32.2568
172.2363,45.7345
166.3064,11.5724
134.0006,32.4852
21.7849,-5.6799
116.8160,-35.4410
176.0037,-6.4240
74.2755,2.5531
137.9285,31.4600
134.2827,-30.7902
36.4329,-57.6220
108.0924,-20.0610
10.2098,54.3255
53.5691,77.0992
152.9470,-48.0239
85.3802,4.8237
153.5301,-39.7625
98.9576,68.6863
168.2874,-3.7755
127.9077,-48.8860
31.3875,-58.5847
125.4398,-36.6088
135.7652,-23.9298
169.3083,-25.9961
108.7962,-20.6203
164.5457,17.8975
46.2642,-20.3471
48.0526,-47.7584
116.8038,21.1934
96.0167,81.6131
113.7170,-16.7922
123.9338,-60.4282
177.2602,25.1370
128.6326,39.9713
174.6945,18.5258
176.9738,-39.1905
69.3810,68.5061
36.6891,67.8698
132.3859,-29.9218
68.2424,-6.9882
121.3843,-74.3776
121.5552,37.6454
172.8295,-33.2756
139.5594,33.7633
15.5465,33.2874
18.2623,-12.4672
176.7913,21.2532
159.6712,8.6136
141.4997,-26.1803
11.7024,48.4499
175.8478,-9.1870
141.4868,-36.2397
3.5735,74.3648
88.4878,-11.2937
164.4803,21.7067
123.7994,35.9134
60.4277,-60.9052
143.7886,36.6282
173.0763,13.1176
135.3767,9.2723
120.2591,-19.7635
71.8071,-67.6392
46.9668,-1.0276
34.6773,-6.3561
107.9076,-49.5645
117.2572,46.0759
120.7648,-53.0344
8.8607,-23.0328
28.5942,0.8456
90.3939,-44.1886
155.5833,3.2030
23.1953,4.8738
63.4112,36.7098
60.7093,-59.0048
27.7024,-34.6520
62.4088,-62.8630
63.6172,15.7531
46.9909,-26.9397
161.6382,74.7265
96.1088,34.7643
31.6241,48.2257
26.5435,-53.3461
172.3333,10.5422
65.1170,25.2688
8.6367,85.0846
98.3309,24.8904
155.6262,-12.0369
55.8092,-65.5050
58.1513,-2.4903
43.7660,9.8452
5.5946,36.5362
39.3272,33.7039
12.8337,20.0956
81.4149,-46.5531
173.7230,-24.3948
98.6030,-53.4547
121.8452,-49.2086
55.1948,53.6321
46.2347,76.4386
91.5917,-15.3643
115.1411,40.9694
36.8763,-39.8480
26.5981,-13.0996
44.6759,-71.0705
5.0723,-53.8344
119.2746,16.8858
130.5226,19.4149
121.6705,-22.9816
177.7540,19.2677
115.1513,4.3053
30.9532,49.1878
31.9485,-1.2668
118.6018,31.2299
54.5950,12.7126
78.4528,-29.3781
157.4710,-7.0503
36.2124,-68.3999
5.8080,29.6450
156.9916,66.4230
107.5924,15.7127
56.5246,-1.9359
35.5453,4.2620
71.3631,43.6828
162.0504,49.6410
77.5196,-13.9765
7.3058,68.2819
67.2346,22.2287
128.7656,6.0463
101.6951,43.1002
160.8155,85.8551
77.2973,8.5436
140.3783,19.0948
36.4453,-56.7272
119.6763,53.1267
138.9408,23.6420
57.9012,-5.1486
37.3927,26.9481
152.1087,-16.5256
146.8857,81.4722
174.9305,4.0148
70.0372,-46.5521
8.2941,43.5593
63.0872,59.3396
127.0544,-10.2619
98.1924,-22.1309
44.7160,18.9245
86.3815,-21.0172
102.3143,44.1017
14.9525,-31.5689
112.2604,48.0747
96.4660,11.0377
72.7924,-11.9476
18.7530,69.2812
161.1297,-37.0336
37.7343,2.2724
86.5612,-43.3430
73.0910,-7.9694
0.9803,-52.5442
117.8128,-40.9549
11.7704,-41.9114
17.2855,-52.2744
162.7207,4.2691
156.9850,-3.3658
97.7159,3.9812
7.1326,61.8953
94.2154,72.4861
128.7550,-19.1682
57.1902,-8.8834
149.6281,44.5615
108.4496,-51.8336
60.2193,5.9264
14.5756,-9.1165
163.6297,30.6597
20.3886,30.2789
24.7170,67.4006
50.5227,-14.3599
123.7703,-13.4327
0.9559,39.7240
1.5876,3.7298
44.3201,-1.8456
165.8207,-10.4064
45.8799,65.8060
106.4814,-50.2549
28.5486,15.8042
14.9854,-51.4151
126.3029,-21.9336
63.5550,34.4405
123.6620,20.7891
114.8729,-59.4665
137.3774,-45.4095
81.4742,-15.0948
66.7486,-22.2285
59.2421,5.7336
172.7487,33.5521
12.0761,12.3789
155.8844,50.1617
89.5692,71.2385
114.3212,-58.3268
65.5047,-11.3234
18.7924,5.0385
53.2688,-15.0461
89.0964,49.4271
161.7911,53.3711
25.9252,-39.6825
44.4253,-11.5651
124.8765,-56.4593
153.9100,-14.2558
120.3048,-0.5115
126.2183,13.6464
148.9456,34.5442
116.7916,-55.5573
116.9345,-20.6849
101.4590,13.3275
68.7068,-32.2465
93.1739,-68.6222
55.2152,40.7805
120.6178,-13.7271
74.0790,1.5116
41.0212,-5.5878
167.9392,-8.9541
93.5849,-52.7910
169.4991,8.1286
25.7529,47.7473
49.7007,-5.7967
124.7078,12.3335
147.6594,25.5520
89.8998,26.7498
114.1098,4.0465
171.0907,29.5483
124.2053,-3.8399
120.7094,18.1933
84.1681,-30.0075
131.0602,6.4600
97.1780,-44.9586
38.1402,74.7099
108.1712,-50.6956
95.0723,-30.5106
108.9931,20.0071
128.6724,-33.8414
35.3662,-24.5241
57.3040,16.1312
71.9815,19.5587
28.5199,-68.5247
38.7489,-5.5118
67.2173,26.2922
160.6119,-43.5024
163.0989,5.2584
88.6692,59.5210
152.6299,-41.9937
165.9309,5.6386
6.5954,-45.3895
105.8851,-38.8013
53.5000,59.1573
42.1538,-11.5599
26.9382,1.8872
170.5775,45.8016
158.3116,44.5664
157.0683,-25.3584
179.8162,17.2323
69.0860,63.2848
170.5722,32.6282
131.2363,-41.5572
85.0949,29.1853
94.9897,-37.5910
100.8527,-16.3410
101.2905,16.4145
11.1604,-45.7325
37.2856,40.9415
67.6858,-16.9395
161.6561,-49.3983
24.1899,37.2721
51.0900,-15.2892
52.2097,32.5406
146.5147,57.3189
68.4958,41.3946
19.1138,71.0353
94.9096,57.1437
118.5677,17.6410
133.9344,-76.3851
164.7444,-21.2402
46.4634,-29.7349
145.0099,16.7587
177.5869,88.7617
84.8387,50.7505
49.9984,-29.7303
62.4370,-31.9979
19.9418,46.9633
36.4475,-5.4261
166.5062,56.2003
111.8036,30.7620
145.8757,-43.9097
2.0237,-18.6269
55.4405,12.5639
147.6958,7.0623
116.5051,8.5391
111.0519,-16.8287
73.5211,-26.2447
151.5716,73.2875
130.5499,-34.7949
78.0988,7.7847
89.9729,-29.2664
19.9126,-59.9183
115.5860,-8.7861
85.1045,73.9337
20.7500,67.8578
106.2653,-49.1227
172.1639,-29.2185
121.0942,-68.3846
147.2213,14.0592
71.1550,0.7577
31.5744,52.6149
95.6545,33.7447
5.2907,23.6592
31.7632,-45.3306
166.3886,38.8409
72.8283,44.2132
59.7945,-17.1453
176.0799,20.3412
35.9407,-2.4384
161.1954,-76.2024
1.8458,53.6939
21.1618,57.9590
46.8099,6.1598
82.3307,-11.8620
117.1201,35.3110
36.4160,21.0487
29.0872,21.7329
89.7820,-6.1945
58.0686,-23.3496
151.0909,33.8348
77.7414,10.7362
35.5582,-79.3914
128.2828,57.9553
179.2129,-42.5417
162.1074,19.7748
45.8812,-30.6893
83.2031,30.5448
64.5785,38.4640
36.3813,-33.8959
71.8822,69.0040
96.6289,-33.9458
92.3567,-22.2432
1.0949,24.2244
43.3207,-15.5367
75.6996,-26.8487
115.6637,-38.6800
155.7289,40.3658
152.4565,42.0020
22.6974,-52.8675
30.5209,-7.1824
65.6195,-41.4861
79.2628,40.7650
37.1583,1.3607
170.8579,-30.7749
124.7299,42.0470
55.4992,-8.2339
40.7025,15.6754
118.4956,-62.0095
99.1692,50.6063
117.5795,-16.5582
61.2055,-41.8074
42.2005,-36.2421
114.8151,3.2444
145.6159,-16.8592
104.5361,5.7203
63.6328,-18.6089
153.5309,-9.7477
37.7679,-52.0546
138.4856,8.7529
121.7472,51.8240
123.0199,34.2254
121.7077,-2.2515
137.4057,57.4293
117.3431,-26.3513
146.3037,19.8081
113.7095,32.6589
75.5653,-23.7319
132.5363,47.0529
141.2414,21.1298
115.7006,23.8765
65.0529,4.5520
137.3909,-16.3669
1.3077,12.1144
61.7976,67.8590
73.7838,-5.9300
12.8038,-34.2176
156.1818,48.2843
125.7631,42.5186
81.5913,-34.8144
125.6919,37.8400
67.5766,-3.4197
27.8900,44.8487
74.0243,-81.0776
145.9978,33.0940
87.7525,-19.5797
19.1175,46.0368
62.3604,64.7613
160.0362,33.5927
122.5086,-35.5186
81.0950,48.8719
117.4131,67.9422
29.8111,-43.0398
97.3848,-28.5623
148.1493,-30.2709
103.7981,-42.0812
173.0899,37.6277
6.8384,-2.6818
26.3009,36.1689
102.4765,42.2294
101.1267,12.2006
146.5243,-25.4429
122.4121,-30.9293
71.7702,30.4540
94.5115,-77.1045
154.6591,6.0304
142.5984,-78.9056
108.7344,15.9419
105.2589,40.6155
115.7119,-29.5261
56.0111,30.1942
149.8481,-72.5583
53.0203,49.8751
152.4583,-9.9694
154.8456,41.2794
162.0842,34.6929
13.2554,-1.2332
141.2575,-24.2466
174.5861,-39.0962
135.6809,-43.5001
157.4290,-20.1865
137.9776,4.5302
117.8717,24.1099
84.9535,-5.4152
13.2211,-25.6896
64.8200,-57.0893
122.4791,8.8688
63.8077,-58.0597
68.4727,-17.8237
61.1237,13.6315
60.4099,30.4581
102.2616,64.8540
19.0572,-16.5877
150.2196,-18.8338
54.8106,-20.6862
123.7964,55.0572
84.3287,22.1312
73.2213,-13.8697
43.7865,-2.7751
73.7288,9.3433
67.6318,-0.7552
99.0806,-80.8588
84.0946,-0.6680
42.8466,-37.0371
179.9389,-11.1767
104.7255,-7.2251
171.1730,-37.1482
80.6987,19.9152
9.8085,-65.7958
14.8417,-17.1263
119.6051,-2.5835
163.5086,34.7311
95.5808,44.3333
133.0960,-60.7456
125.2858,-30.0710
164.6874,-54.5757
14.8891,32.2566
86.9749,15.7821
177.5170,-29.1892
60.6839,61.9878
145.7641,-76.8221
140.4471,63.3968
81.3490,38.1782
61.9983,66.8405
32.5424,14.5617
89.0770,-64.9128
174.2809,-18.0999
1.3889,22.3272
145.2462,22.5262
21.5753,24.1263
3.3247,-3.3167
120.1701,-40.4947
130.5197,-46.2929
2.5663,30.2656
37.4745,13.1920
124.0686,44.5427
134.7641,16.2651
93.4166,-67.4678
104.9003,-18.5897
178.3865,11.1028
29.0869,53.6613
79.9945,50.7741
110.9374,-39.3455
127.2722,34.4262
13.7755,71.2334
10.9783,71.7197
23.8080,-42.1207
147.4467,0.9077
172.9818,-21.5785
151.5105,-60.4247
30.9072,-50.2428
53.9886,-1.3505
73.9059,5.4076
47.7328,22.2198
1.1980,9.4936
80.1580,26.5930
76.8829,-9.1351
23.3290,48.7393
63.3070,-24.7789
136.6839,-28.6649
158.7231,3.6794
131.8697,-67.6851
41.1060,-50.1452
54.1883,-63.4740
169.3030,-18.8185
7.4899,25.8096
157.0195,-77.7798
93.7651,-32.0323
129.7214,60.7277
20.6404,-41.2650
57.2328,11.4164
96.1269,21.3796
163.8817,-36.2810
38.9369,48.2366
24.4850,30.1658
91.2059,40.6113
175.1929,17.5585
36.5339,-1.4897
6.9102,64.9856
139.9478,-29.3416
54.3682,22.4160
109.2089,-42.7272
69.5518,32.7489
179.2766,39.1453
17.4670,-20.4279
19.2406,-33.0345
22.2371,6.7321
140.0826,-36.3586
18.8040,-70.3703
53.9414,19.9312
25.1289,40.2015
48.4106,57.8837
179.0825,28.9787
41.0564,32.4023
166.6043,-22.7181
77.6680,-3.3071
129.4380,-50.8917
172.5780,14.0294
64.5444,15.3103
87.6729,-10.5303
67.0638,51.4063
101.6211,2.9107
178.0905,-63.7820
85.1093,56.0159
134.7308,-52.9719
39.7221,62.4311
9.5028,9.6253
10.3278,13.2951
107.2853,-17.1247
125.6288,-52.5516
99.4946,6.5373
29.3359,-59.8056
68.0460,2.6976
68.6035,47.2880
13.9355,69.4820
16.8893,2.3463
79.2910,-11.5701
82.8484,24.6195
40.9247,-32.8370
156.5878,-4.3983
76.2275,-28.8278
142.7468,-56.5363
119.2808,-38.5521
153.3915,-77.1614
163.9400,73.7311
33.5826,-21.5316
159.4367,10.4961
43.1783,57.4785
139.5530,37.6436
53.0491,79.9909
52.8048,-61.4610
82.6429,6.1040
94.3490,-34.8508
120.6750,6.4995
102.4302,-25.3455
138.9675,-19.7853
26.3879,-42.1202
165.3699,6.4803
130.5514,-0.8256
132.3142,51.8268
24.0441,-30.7718
69.3327,25.2109
38.9197,63.3770
83.4976,-23.9160
159.8864,35.6173
143.3035,23.2505
108.6035,-4.2515
60.9979,86.7594
9.5998,45.5480
66.0311,-43.3189
148.5341,61.5964
28.7294,69.3253
13.3034,23.0997
8.1623,31.8563
115.5111,2.4512
75.7655,-9.3684
160.4543,-12.7085
12.7819,9.6228
126.0616,31.8039
120.9975,39.9688
79.1838,47.2979
47.2554,8.6603
11.3095,-82.6562
156.3920,5.2872
143.5266,-26.9033
110.8540,48.1041
96.8299,-55.1988
10.1679,-26.1244
101.5860,-24.7271
19.0789,40.3211
70.8852,59.4156
18.2507,61.6377
5.2382,-3.4770
59.4114,-48.9709
119.5358,77.1646
113.4034,46.2439
174.8905,-35.7137
4.1782,-30.9487
36.3167,-64.2912
52.6943,35.3636
62.1206,37.2391
10.6212,-27.1580
159.9536,-14.6986
116.6963,-77.0971
55.6002,26.4843
169.2820,53.4704
175.3700,50.3943
164.0777,-70.3372
43.2950,-11.5648
141.2488,32.2018
157.8740,-51.1491
77.6579,-70.3461
111.4257,-18.2975
89.3063,-12.0540
179.1877,-6.9372
121.8211,-36.3934
133.2724,79.3304
33.9649,-28.3791
43.7510,79.2476
60.4997,19.8100
141.3444,23.9490
4.0043,11.3242
44.1407,-63.3139
136.7391,-12.7593
107.6441,58.1929
38.3554,-63.8674
149.4149,3.2521
126.1027,46.4401
178.0732,-40.8838
18.7061,-67.4437
160.8133,-38.1803
78.6987,44.9686
4.7555,55.4363
170.5654,8.0968
56.2850,49.0794
108.3008,-83.3753
34.2557,77.3382
13.4615,-18.9307
25.5431,-1.9228
137.0876,-25.7095
175.4233,38.4910
60.6276,2.9253
0.0991,16.5592
19.1799,-21.6135
152.8634,-8.9462
129.5922,-61.6964
148.6604,-17.2281
44.8885,54.3558
120.5769,54.7724
131.2229,-39.6287
75.2172,61.4839
5.0659,-58.2963
118.4714,-48.7128
75.3121,-38.2004
139.0343,26.3828
161.3071,12.4843
63.4844,35.5710
143.9914,-57.4020
45.9575,-48.3843
44.6518,-41.4967
57.9219,64.5087
6.7055,-7.3502
130.0356,-55.7630
150.5641,57.9217
109.7255,-34.4650
176.2796,70.3705
138.2984,41.2059
105.3372,-43.6029
67.0841,49.0589
153.5271,31.1039
62.3331,-39.8556
